name	type_id	id	lat	lng
正一味(凯德MALL太阳宫店)	1	29573930	39.971696	116.447462	477
重庆老家耗儿鱼	1	29576826	39.993802	116.427634	477
阿田大虾(沙河高教园店)	1	29484050	40.163773	116.263459	478
新疆阿达西新疆菜(左家庄店)	1	29584442	39.953464	116.440022	478
捞捞福火锅	1	29580354	40.00531	116.40196	478
中国兰州牛肉拉面	1	29389278	39.911003	116.111702	478
锦唐府	1	29521762	39.890474	116.323768	478
字里行间蔬食营养餐厅(凯德MALL太阳宫店)	1	29571162	39.971696	116.447462	478
花之膳	1	29487630	40.102914	116.373774	478
星巴克(首都国际机场5店)	1	29438058	40.055257	116.615832	478
龙腾轩(学院路店)	1	29568398	40.00999	116.3519	478
百度烤肉(龙旺庄店)	1	29466538	39.930116	116.686381	478
郭记麻辣烫	1	29532678	39.89405	116.37408	478
江南赋(同方店)	1	29566354	39.998172	116.339295	478
鱼鱿天下	1	29500878	39.791156	116.499213	478
京聚福家常菜	1	29509682	39.842334	116.412209	478
美式炸鸡(交道口店)	1	29547378	39.944459	116.408632	478
鱼鱿天下	1	29500878	39.791156	116.499213	479
W12--STEAK西十二街(槐房万达广场店)	1	29586246	39.81378	116.3683	479
吉食客	1	29466278	39.76019	116.54565	479
奥伦达部落	3	34307764	40.454025	115.775109	479
洞庭鱼米湘(龙河路店)	1	29500766	39.736487	116.34352	479
面香居(月坛店)	1	29532934	39.913396	116.356196	479
果然汁己(朝阳门soho店)	1	29542994	39.92277	116.433179	479
白家大院	1	6721	39.979099	116.304902	479
京味儿炸鸡(马连道总店)	1	29537130	39.886714	116.332366	479
宽板凳老灶火锅(簋街一店)	1	136285	39.94125601172	116.42236039918	479
西部马华牛肉面(总部基地店)	1	29524202	39.823076	116.284347	479
忠友麻辣烫(西安门店)	1	29589586	39.92274	116.377714	479
斗城幺妹火锅(双井店)	1	29577246	39.891276	116.463603	479
印象成都(时代名门商场店)	1	29577610	39.991796	116.406701	479
肯德基(五棵松文体中心店)	1	29564822	39.913152	116.280013	479
木羊人羊汤馆	1	29503150	39.80635	116.45249	480
孔乙己小馆(金融街店)	1	29538242	39.916252	116.36049	480
北京宣武门天主堂	3	6627888	39.900779724121	116.37510681152	480
江边城外烤全鱼(上地店)	1	157893	40.034713	116.311968	480
康西草原	3	4860	40.3904	115.839928	480
金源酒店(洋桥店)	1	29522274	39.849478	116.386461	480
陈亨卤煮小肠(角门店)	1	29521262	39.84768	116.385923	480
可米酷(住总万科广场店)	1	29506006	39.805952	116.459399	480
伍福素斋(石景山店)	1	29448122	39.95209759	116.1879298	480
龙虎台农家院	1	29484962	40.238273	116.155773	480
嘉和一品粥(机场天竺店)	1	29573302	40.048355	116.595496	480
棒棒鸡传奇	1	29576446	39.895368	116.504594	480
百年义利(常青路店)	1	29566006	39.960277	116.268179	480
国家会议中心大酒店聚香阁	1	29575422	40.001504	116.387776	480
西单鱼库	1	29536410	39.91523382	116.3741278	480
彩云天云南餐厅	1	29575122	39.972729	116.434497	481
鸿运天外天烤鸭店(新街口店)	1	15435516	39.957392	116.370714	481
食其家(天虹百货国展店)	1	29574686	39.958854	116.44227	481
榴莲千层盒子蛋糕	1	29553998	39.925552	116.402989	481
宁寿宫	3	33772820	39.92033	116.400375	481
归园田居农家院	1	29478050	40.300435	116.341985	481
陈氏红菜坊(二中店)	1	29438926	40.133901	116.63059	481
一品串堂	1	29596762	39.889375	116.418258	481
富国里大食堂	1	29525602	39.92853	116.36635	481
乐口福(北京店)	1	29501098	39.79728	116.45551	481
贡茶	1	29571954	39.916814299956	116.50168065684	481
DON-CHICKEN(望京站店)	1	29575610	39.99693	116.46898	481
Coookie9(华贸建国路店)	1	29578474	39.909139	116.480895	481
恭敬李炝锅鱼(陶然亭店)	1	29537066	39.881554	116.381508	481
达美乐比萨(慧忠路店)	1	29577642	39.994824	116.410442	481
COSTA-COFFEE(大钟寺店)	1	29563722	39.9670128	116.3420133	482
外婆家老汤牛肉面(鼓楼西大街店)	1	29530726	39.94442254	116.3875333	482
汉江川烤肉(通州店)	1	29467410	39.91408	116.687716	482
卧虎山长城	3	10119	40.689781188965	117.15953826904	482
八达岭国家森林公园-八达岭水关长城	3	21105	40.338331	116.037967	482
辣一天川小馆(丰科万达店)	1	29516506	39.824352	116.299144	482
小尾盐酥鸡(悠唐购物中心店)	1	29572490	39.921330561441	116.4377297635	482
北京全聚德(双榆树店)	1	29568506	39.96645	116.32895	482
北京东南角楼	3	6627865	39.901233783461	116.43486385734	482
中国铁道博物馆正阳门馆	3	33531168	39.899709	116.400353	482
好来屋瓶盖晖	1	29558582	39.964588	116.327779	482
9号街区(丰台万达广场店)	1	29523462	39.82416	116.29889	482
蚝酷(西单店)	1	29536490	39.909992	116.378012	482
小涮一锅(原串串香麻辣烫)	1	29544934	39.951044	116.393834	482
东北石板烤肉(三中西巷店)	1	29502094	39.733356	116.330772	482
玉华宫餐厅	1	29538210	39.871656	116.366458	483
草原部落碳烤羊腿	1	29571270	39.875921	116.464735	483
馨筷子家宴	1	29581910	39.97679	116.42718	483
伊藤家(东大桥店)	1	29578982	39.919102	116.449267	483
南堂	3	858694	39.90040321025	116.37504905462	483
肯德基(青年路店)	1	29571446	39.923080448105	116.51752000258	483
黄记煌三汁焖锅(圆明园百旺店)	1	29563766	40.028648	116.276489	483
芝士分子(新中关购物中心店)	1	29566406	39.978386	116.31563	483
百叶居(田村店)	1	29568866	39.930145	116.253382	483
许胖子烧烤	1	29520122	39.832112	116.19831	483
官府谭家菜	1	6319	39.916034698486	116.41407012939	483
烟台大块肉菜包	1	29550794	39.941	116.40666	483
稻香湖公园	3	818305	40.075703	116.178499	483
金滏山自助烤肉(大成路店)	1	29521318	39.889735	116.255105	483
浅草日本料理(建国门店)	1	29551182	39.914759	116.434512	483
小胖包子王(天坛店)	1	29547922	39.888238	116.405316	484
一品滇香酒楼	1	29522866	39.833496365017	116.369168023	484
稻香村(荟聚购物中心西红门店)	1	29501714	39.788180932759	116.32841941768	484
1+1意面工坊(北大畅春园食街店)	1	29560114	39.988004	116.30459	484
虾吃虾涮虾火锅(田村店)	1	29568218	39.929509	116.266183	484
味多美(鲁谷大街店)	1	29559442	39.89813	116.243438	484
四季珍品椰子鸡	1	29523802	39.890993	116.264316	484
岳阳酒楼	1	29446230	39.95811	116.13473	484
三元梅园(悠唐广场店)	1	29572314	39.921687	116.440355	484
首尔紫菜包饭(西单华威店)	1	29533378	39.911493	116.374557	484
顺来福烤鸭店(良乡北关店)	1	29407186	39.749854	116.141942	484
阿香米线(银泰百货大红门店)	1	29523490	39.844417	116.385586	484
德云轩羊蝎子火锅	1	29586354	39.863448	116.413651	484
良皮壹号(定慧桥家乐福店)	1	29567466	39.928318517727	116.27691088514	484
妫水人家	1	29571830	40.032539	116.413897	484
铁Tetsu(永安里店)	1	29580346	39.90713	116.44643	485
三个烟台人大盘海鲜(天通苑店)	1	29584754	40.067488	116.408588	485
肯德基(云岗店)	1	29519190	39.81061	116.159201	485
千景树云南菜馆(欧陆时尚店)	1	29576042	40.066774	116.547775	485
七只羊铜锅涮肉(梨园店)	1	29467590	39.889945	116.635075	485
彼德西餐厅(将台西路店)	1	175100	39.974115	116.475653	485
一茶一坐(金融街购物中心店)	1	29581454	39.915804	116.361071	485
水穿石咖啡屋(人大店)	1	29560090	39.97085	116.316124	485
俏湘菜馆	1	29523966	39.803107	116.42308	485
麦当劳(芳城园店)	1	29522626	39.866433	116.435654	485
老诚一锅(玉桥东路店)	1	29465550	39.891727	116.685021	485
大杜满腹(北大清华店)	1	29564346	39.996879	116.300109	485
这儿没玉米汁	1	21628	39.93510055542	116.40299987793	485
韩国雪冰(中关村店)	1	29569362	39.98424	116.30446	485
蔬JIANG轻食外送	1	29587402	39.904738	116.45295	485
来罐汤(百荣世贸商城店)	1	29522110	39.860946	116.398431	486
杨国福麻辣烫(北土城店)	1	29559458	39.977277	116.379859	486
东方饺子王(昌平金隅万科店)	1	29486610	40.211931	116.239437	486
THAI泰美泰式海鲜(北京华联回龙观店)	1	29590338	40.075918	116.319273	486
云岗森林公园	3	6644866	39.819002	116.160808	486
高丽高烤肉城(太平街店)	1	29537890	39.88076	116.38747	486
真功夫(城建大厦店)	1	29563754	39.968856	116.37045	486
集天味道(工商大学店)	1	29566730	39.925009	116.31631	486
乌江烤鱼	1	29531118	39.93830681	116.3599007	486
广东烧鸡王	1	29512046	39.865715	116.445339	486
盒子咖啡馆	1	29554826	39.996893	116.335782	486
觅咕乐披萨	1	29475206	40.06299	116.34465	486
茹花米线(银河SOHO店)	1	29554198	39.921101	116.433366	486
东旺轩羊蝎子(东四店)	1	29554598	39.921993	116.415551	486
马榴香榴莲王	1	29466818	39.904848	116.642692	486
肉蟹煲主题餐厅(瀛海店)	1	29505722	39.761983	116.436532	487
贝儿多爸爸泡芙工房(新中关购物中心店)	1	29566974	39.978386	116.31563	487
U鼎冒菜(回龙观华联店)	1	29485814	40.07597	116.3193	487
东四裴占君肉夹馍	1	29545026	39.92875	116.42289	487
贝贝龙虾(总店)	1	29584430	40.083172	116.343496	487
披酒兄弟餐吧Buddy’s-Pizza-Bar(鼓楼店)	1	29583922	39.944705	116.39379	487
优粮生活(双井店)	1	29576062	39.899967	116.459936	487
八条清真麻辣烫(新华百货店)	1	29536326	39.9475	116.37145	487
高能所专家餐厅	1	29558670	39.91151	116.24914	487
汉堡王(中航技广场店)	1	29505862	39.779422	116.518005	487
曹大厨私房小馆	1	29583178	39.896314	116.504285	487
尚汤馆	1	29462822	39.8897	116.66209	487
毛家湾(大望路店)	1	29571938	39.911823	116.477257	487
左邻右舍褡裢火烧(和义店)	1	29517274	39.814951	116.402667	487
诺心LE-CAKE(亦庄配送站)	1	29502186	39.810485	116.526932	487
翊坤宫	3	33544464	39.920734	116.395778	488
漫时代	1	29542482	39.917297	116.42639	488
相思蜜哒	1	29554682	39.940053	116.43225	488
CAFEFLATWHITE(华贸建国路店)	1	29573586	39.909139	116.480895	488
八达岭长城全周影院	5	21141	40.357357	116.009298	488
八角温馨友谊餐厅	1	29448438	39.91483	116.192438	488
水溢亭韩国料理	1	29419066	40.319915	116.636962	488
西少爷肉夹馍(远洋未来广场店)	1	29574622	39.990473	116.432381	488
吉野家(西站店)	1	144374	39.895915	116.32132	488
百万庄园(民大店)	1	29567018	39.9488	116.3229	488
巷心咖啡	1	29385818	40.139646	117.111398	488
合点回转寿司(富贵园中心店)	1	29548118	39.89416	116.432447	488
来相会饺子宴(广渠门店)	1	29553726	39.893391	116.43786	488
杨铭宇黄焖鸡米饭(首都机场店)	1	29434446	40.02654	116.629516	488
吉野家(北京站店)	1	29552594	39.905512	116.425498	488
一山一城一味重庆小面(蒲黄榆店)	1	29582386	39.865608	116.419424	489
喜东来烤鱼麻辣香锅本味营养餐厅	1	29558578	40.038909	116.333873	489
东升八家郊野公园	3	7733252	40.012988872441	116.33698984981	489
哈根达斯(北京世贸天阶店)	1	29576046	39.916331	116.45081	489
秦门陕西菜(通州天时名苑店)	1	29468110	39.903567	116.636397	489
呷哺呷哺(慈云寺莱锦店)	1	29572506	39.915409	116.497446	489
铁饭碗山东菜馆(西南门)	1	29532878	39.941094	116.362337	489
元宝来蛋糕房	1	29461450	39.902172	116.649418	489
潭门印象	1	29585330	39.847872	116.286947	489
萨莉亚(龙旗购物中心店)	1	29565610	40.066327	116.347402	489
虾吃虾涮(世纪金源购物中心店)	1	29570614	39.958508157579	116.28578111529	489
一手店(光明楼店)	1	29543334	39.884723	116.440603	489
焱聚鹏餐厅	1	29418850	40.391584	116.690721	489
没名儿生煎(五道口店)	1	6946388	39.993341	116.338906	489
京家缘饭庄	1	29571334	39.97177	116.42489	489
仙栖洞风景区	3	7336	39.660035102699	115.75319901109	490
庆丰包子铺(双桥店)	1	6005701	39.905902195599	116.57691332029	490
llaollao冻酸奶(apm店)	1	29552622	39.915054	116.412045	490
STARBUCKS-COFFEE(长阳绿地店)	1	29406586	39.757101	116.160384	490
一茶一坐(蓝色港湾店)	1	29578262	39.94921	116.47542	490
快乐草原莜面人家(三间房店)	1	29573474	39.91467	116.57422	490
快乐柠檬(五道口店)	1	29565502	39.992456	116.339527	490
伊大碗	1	29447318	39.91024	116.196096	490
coco都可茶饮(新中关店)	1	29569342	39.9782849008	116.31415691269	490
杨铭宇黄焖鸡米饭	1	29562846	39.958219	116.359904	490
川西坝子火锅	1	29563622	40.075234	116.159145	490
东方饺子王(华联天通苑太平兴园店)	1	29486810	40.07059422	116.4160394	490
小码头麻辣香锅	1	29565258	40.035635	116.350605	490
麦咖啡(T3航站楼店)	1	29433630	40.055634	116.61448	490
特伊斯恋火炉披萨	1	29577498	39.909865	116.495563	490
石门山景区	3	5504229	40.485371	116.662954	491
一品小笼(望京店)	1	29574946	39.989437	116.482746	491
鼎高高陕西美食(隆华店)	1	29437650	40.1262	116.65069	491
呷哺呷哺(住总万科广场店)	1	29502558	39.805973	116.45945	491
总后招待所餐厅	1	29557274	39.90289	116.29459	491
拿渡麻辣香锅(西苑店)	1	29567090	39.998361	116.289163	491
呷哺呷哺(北大地物美店)	1	29517146	39.854441	116.282707	491
潮味26潮汕牛肉丸火锅(朝阳路店)	1	29575986	39.913567	116.582839	491
龙城丽宫国际酒店老上海菜馆	1	29484986	40.086939	116.30185	491
串庭(好运街总店)	1	29582282	39.95082	116.47146	491
北京圣泉山旅游风景区	3	7080365	40.365267	116.581092	491
花果山碳烤羊腿	1	29538114	39.888378	116.346191	491
李大碗私房面	1	29461462	39.889675	116.662147	491
开封羊汤	1	29512734	39.850292	116.428379	491
小渝府	1	29531994	39.96312	116.387793	491
万嘉顺铜锅涮肉	1	29462558	39.899918	116.667737	492
中国钱币博物馆	3	869673	39.902050367438	116.39494903386	492
呷哺呷哺(良乡中大瑞祥店)	1	29409126	39.730496	116.135549	492
外金水桥	3	33543132	39.908039	116.397637	492
西洋门	3	34886244	39.937481	116.386188	492
平谷九曲十八弯	3	7901485	40.330025	117.237529	492
阳坊大都涮羊肉(霍营店)	1	15436488	40.07682	116.35839	492
乐游烤鸭店	1	29577326	39.880239	116.46069	492
川寨冒菜(旧宫店)	1	29499874	39.8057	116.448366	492
SEL久享生活	1	29390650	39.761596	116.160621	492
晋味源刀削面	1	29466618	39.922748	116.639518	492
NAPA农派(公园大道西门南边)	1	29579218	39.930914	116.485486	492
红叶岭	3	6929585	40.34914	116.023285	492
呷哺呷哺(国瑞城店)	1	29552014	39.898066	116.419731	492
长板凳老灶火锅(双井店)	1	29585302	39.891358	116.46487	492
小半岛东北老菜馆	1	29532542	39.888495	116.355515	493
简食记	1	29463454	39.904838	116.638378	493
农影食府(中关村店)	1	29555274	39.964181	116.325025	493
汇仙居老北京涮肉	1	29543618	39.92997	116.42466	493
棒约翰比萨(五棵松店)	1	29557806	39.913297	116.279893	493
一措再措旅游主题烧烤(西三旗店)	1	29584746	40.058851	116.339833	493
铁锅柴鸡	1	29515562	39.841309	116.28844	493
味多美(花园桥地铁店)	1	29562534	39.933579	116.309652	493
小彻甜品店(东四店)	1	6329	39.926651000977	116.41716003418	493
奥年顺	1	29514666	39.817209	116.17972	493
必胜客(恒基中心店)	1	29575246	39.907663	116.428169	493
宽板凳老灶火锅(东小口镇合立方店)	1	29484346	40.057878	116.410556	493
和枫の宴(清真)	1	29594674	39.871387	116.458499	493
呷哺呷哺(枫蓝国际店)	1	29569918	39.95285	116.35664	493
好伦哥(大兴店)	1	29505522	39.73845	116.331671	493
中影基地旅游城	3	5427203	40.28847	116.672234	494
雅味轩食府	1	29514694	39.887958	116.28013	494
开宝酒楼(通州店)	1	29467062	39.884304	116.685208	494
俏江南(北京丰联广场店)	1	169185	39.923958	116.438181	494
黑麦谷·鲁斯兰俄式面包坊	1	29570730	39.968882	116.301065	494
好伦哥(天通苑国泰店)	1	29486746	40.07268	116.43561	494
味千拉面(悠唐购物中心店)	1	29576658	39.92192	116.439	494
香送(马甸站)	1	29530286	39.961085	116.375762	494
咖啡陪你caffebene(巴沟路店)	1	29559262	39.973231	116.295336	494
韩村河村	3	6628144	39.60028198284	115.95668077469	494
老北京小吃(王府井店)	1	29549662	39.910239	116.411951	494
星巴克(东方广场东区店)	1	29552274	39.909693	116.415994	494
虾吃虾涮(东大街店)	1	29583238	40.081337	116.361746	494
老北京炙子烤肉·铜锅涮肉(天通苑店)	1	29485070	40.068445	116.444796	494
鑫淼馫农家乐	1	26103950	39.997696	115.643373	494
薄荷小院儿	1	29589902	39.959223	116.401276	495
丰和日丽(阜内大街店)	1	29585522	39.923836	116.370273	495
霞云岭国家森林公园	3	6628103	39.727960515714	115.74549767055	495
天意小馆(天通苑华联店)	1	29487058	40.070242	116.415023	495
塞外烤羊蝎子(东小口店)	1	29487030	40.058487	116.411068	495
味多美(东小口店)	1	29483238	40.047107	116.404391	495
庆丰包子铺(万柳中路店)	1	15436251	39.96667	116.29758	495
雅米嗨啤	1	29582926	39.980456	116.308631	495
东方情饺子城(优尔饺子)	1	29385214	40.142693	117.123217	495
克拉尔泰清真食府	1	29554934	39.93097	116.301583	495
湘江鱼港	1	29486998	40.118266	116.444624	495
和庆斋阳坊秘制羊蝎子火锅(云岗店)	1	29520298	39.807783	116.170475	495
首迩紫菜包饭(龙泽店)	1	29479198	40.069745	116.319495	495
重庆冉园老灶火锅(宋庄店)	1	29461986	39.944851	116.723841	495
汉拿山(潘家园店)	1	29576314	39.877438	116.46051	495
鼎韶园湘菜馆	1	29520202	39.861164	116.387184	496
西海	3	5190	39.943408966064	116.38152313232	496
金鸭坊烤鸭店(天通苑五区店)	1	29487474	40.065863	116.416285	496
植物园温室	3	6627853	39.991136	116.210766	496
河间驴肉火烧(农大店)	1	29560006	40.024303	116.279263	496
巴乡石锅鱼	1	29389102	39.96114	116.106337	496
重庆家乐食府巫山烤鱼(焦王庄店)	1	29466066	39.935118	116.673685	496
呷哺呷哺(中科贸物美店)	1	29558234	39.983748	116.317394	496
东方饺子王(槐房万达店)	1	29520030	39.81324	116.368136	496
无敌家拉面(颐堤港店)	1	29578758	39.96985	116.49131	496
大地书院咖啡厅	1	29564778	39.988957	116.34624	496
一品三笑(五道口店)	1	29564926	39.992553	116.33372	496
悬空寺	3	6931235	40.02015	115.586227	496
司马缸酒楼	1	29583986	40.648183	117.271956	496
澳咖啡	1	29502518	39.783649	116.420903	496
必胜客(航天桥店)	1	29567282	39.926086	116.310606	497
港汇	1	29532290	39.877377	116.326146	497
意福祥涮肉坊	1	29534010	39.884438	116.343094	497
浆宝超活力代餐吧(东直门店)	1	29548910	39.939708	116.435592	497
金手勺(看丹桥店)	1	29523118	39.840902	116.289066	497
护国寺小吃店(二七剧场路店)	1	15436446	39.909137	116.346519	497
青江驴肉火烧	1	29557862	39.967931	116.336499	497
再次鱼你邂逅(丰科万达店)	1	29524282	39.824191	116.298894	497
相福四季涮肉	1	29505950	39.800108	116.492768	497
池田回转寿司(新中关大厦店)	1	29568982	39.978105	116.315056	497
庆丰包子铺(同春园店)	1	15436065	39.958908	116.371306	497
俏巴蜀(文化园店)	1	29504958	39.805914	116.490155	497
好私烧	1	29570202	39.993587	116.340436	497
虾巷.小龙虾主题餐厅	1	29574010	39.900477	116.473946	497
必胜客(王府井淘汇店)	1	29554230	39.916063	116.410947	497
真無双料理居酒屋(新天地店)	1	29588118	39.914449	116.605748	498
老刘家泡馍馆(龙岗路店)	1	29555002	40.030554	116.356204	498
康师傅私房牛肉面(东源店)	1	29565878	39.993108	116.338617	498
唇辣号重庆老火锅(北航店)	1	29562614	39.97911	116.34787	498
嗨肥肠·牛肠锅猪蹄锅(五道口店)	1	29569794	39.993215	116.33891	498
花舍咖餐厅(昆泰店)	1	29577110	39.922304	116.4418	498
刘家饭店	1	29583498	39.924782	116.268398	498
香里乡肉蟹煲(食宝街店)	1	29562870	39.980721	116.314576	498
坦坦大炉(龙湖大兴天街店)	1	29506670	39.686042	116.321214	498
La-Dolce-Vita-甜蜜生活	1	29578590	39.936594	116.453833	498
筷不离手销魂掌(鼓楼东街店)	1	29483650	40.224883	116.237882	498
合记鸡汤面	1	29575486	40.033596	116.422525	498
粉面書生	1	29578230	39.89545	116.46396	498
金手勺东北菜馆(东四店)	1	29552758	39.930797	116.41742	498
张记平娃三宝(酒仙桥店)	1	29578086	39.972036	116.49225	498
百年义利	1	29532154	39.893451	116.368723	499
虾吃虾涮(北洼店)	1	29582738	39.936551	116.304519	499
黔人世家小馆	1	29550406	39.89459	116.4506	499
百度烤肉(梨园店)	1	29466670	39.883318	116.667198	499
一品三秦陕西小吃(乐活店)	1	29448478	39.931597	116.198335	499
尚上局烤鸭店(望京国际商业中心店)	1	29577946	39.989984	116.483954	499
7风格餐厅	1	29506634	39.727703	116.32836	499
荣山海味	1	29569026	39.95172	116.27467	499
畅音阁	3	33536076	39.920615	116.400848	499
兄弟烤羊腿外公外婆家常菜	1	29559770	40.058127	116.324037	499
周黑鸭(北京天虹商场店)	1	29536250	39.888645	116.34107	499
张亮麻辣烫	1	29497686	39.75283	116.2855	499
德顺饭庄	1	29454090	39.80274	116.57903	499
黔乡牧人	1	29496478	39.74781	116.332993	499
猫山王榴莲甜品蛋糕Musang-King(猫叔通州万达店)	1	29584258	39.9055	116.64313	499
北京密云精灵谷自然风景区	3	5108	40.595622	116.780611	500
不二禅茶院	1	29448230	39.906099	116.236182	500
好运街	5	5507	39.950046539307	116.47161865234	500
味多美(远大路店)	1	29562242	39.956879	116.286752	500
CASOlife-Cafe	1	29523214	39.84953	116.38617	500
鸿毛饺子(方庄店)	1	29520666	39.866252	116.435106	500
荷花泰菜(华贸建国路店)	1	29573910	39.909139	116.480895	500
食在广州(新年华购物中心店)	1	29533126	39.8776	116.32617	500
冰城串吧(世纪城店)	1	29567826	39.956218	116.281165	500
和合谷	1	21148	39.898300170898	116.41799926758	500
蜜菓の蜜制鲜饮(东直门店)	1	29542154	39.939995	116.435452	500
嘉和一品粥(京温都水城店)	1	29483378	40.10708	116.372267	500
香源麻辣捞烫(石景山店)	1	29447634	39.906407	116.224548	500
8方乐饮	1	29542262	39.90665	116.42821	500
聚轩阁李家大院	1	29571022	40.029264	116.528178	500
博雅宴府	1	29565298	39.909627	116.29475	501
鲜果时间(住总万科广场店)	1	29502702	39.805952	116.459399	501
顺水斑鱼庄	1	29521862	39.854588	116.398655	501
古塔公园	3	865754	39.878427	116.535287	501
黄记煌三汁焖锅(长阳万科店)	1	29409862	39.753452	116.210492	501
榴莲蛋糕生日蛋糕(榴莲哥北师大店)	1	29555906	39.961982	116.37038	501
GreenDay和枫麗日(华冠购物中心店)	1	29409558	39.73503	116.139302	501
水平有限螺蛳粉(鼓楼店)	1	29554386	39.93681	116.39677	501
四季恋•湘粤菜&鲜牛火锅(三元桥店)	1	29583650	39.962469200828	116.44882393201	501
宇宙卷饼(苏州街店)	1	29565538	39.9683	116.30644	501
未闻花名咖啡厅	1	29535762	39.900165	116.368925	501
食字街区(北京市百货大楼店)	1	29551170	39.913767	116.41038	501
禾绿回转寿司(新奥购物中心店)	1	29578926	40.001264724845	116.39359898416	501
老诚一锅(万年花城店)	1	29520622	39.848477	116.320034	501
宽板凳老灶火锅(和义农场店)	1	29518766	39.81715	116.40252	501
宏状元(HZYBJ012-万柳店)	1	29570538	39.96419	116.297716	502
李记白水羊头(石景山店)	1	29448058	39.896317	116.208463	502
汉拿山(北京双桥国泰店)	1	29572066	39.908498	116.57783	502
马奈草地西餐厅	1	29588370	39.946179	116.26692	502
国家大剧院歌舞厅	5	862279	39.905164473703	116.39024031779	502
雾灵西峰风景区	3	5430637	40.635496	117.364129	502
贡茶(乐多港假日广场店)	1	29483386	40.23028	116.1897	502
一手店(缸瓦市店)	1	29529694	39.919421	116.373826	502
红杉咖啡	1	29463166	39.88498	116.63556	502
永旺商城美食广场	1	29481542	40.09597	116.29005	502
COSTA-COFFEE(新国瑞店)	1	29550822	39.897526	116.419368	502
八大处大悲寺	3	825987	39.959546430115	116.18036558895	502
果珍果汇	1	29478178	40.212142	116.2382	502
小丽都面包房(绿地店)	1	29405422	39.754924	116.161574	502
拿渡麻辣香锅(华润五彩城购物中心店)	1	29568174	40.030540341098	116.33628957765	502
四九城炙子烤肉(总店)	1	29537862	39.935533	116.372486	503
粤溪快餐	1	9584380	39.902488708496	116.41907501221	503
茶太良品(南锣鼓巷店)	1	29550894	39.934435	116.403288	503
竹里馆	1	29416982	40.41948428	116.5967303	503
顺峰(丰台店)	1	29522498	39.817697000004	116.28992699976	503
沙河水库	3	7896363	40.1344266	116.3101834	503
红京鱼(颐和园店)	1	29564510	40.01421	116.27125	503
宏状元(HZYBJ050-五棵松店)	1	29568354	39.906848	116.273477	503
瑞合居京味涮锅子	1	29537950	39.938071	116.37945	503
香八拉烤翅	1	29530682	39.934521	116.372199	503
肯德基(阜成门店)	1	29532514	39.923091	116.354241	503
赛百味(崇光百货店)	1	29584314	39.89664841	116.375354	503
Noodle-Bar	1	29551526	39.898834	116.417235	503
西园海鲜大酒楼	1	29560674	39.996928	116.342349	503
京仪大酒店|玫瑰苑咖啡厅(大钟寺)	1	6947037	39.972067	116.33794	503
婺源小镇(菜户营店)	1	29582978	39.872599	116.34823	504
社会主义大食堂	1	29522526	39.864776	116.300136	504
王胖子驴肉火烧(后海店)	1	29535182	39.935872	116.390152	504
达美乐比萨(樱花园东街店)	1	29576982	39.9742	116.42438	504
罐君(望京保利店)	1	29589646	39.997917	116.488521	504
Suzumei	1	7668393	39.954739	116.45321	504
丸龟制面(华威大厦店)	1	29537994	39.911417	116.374576	504
肯德基(魏公村店)	1	29562618	39.954616	116.323021	504
嗨森庄园不一样的串吧	1	29467754	39.885614	116.643456	504
麻尚聚麻辣香锅	1	29569886	39.98852	116.36944	504
北京稻香村	4	6946788	39.941356	116.425037	504
麦当劳(朝外店)	1	29571714	39.92283	116.44129	504
正一味(甘家口店)	1	29561630	39.927468	116.333355	504
好伦哥自助餐厅(丰台科技园店)	1	29522410	39.827033	116.302501	504
大家湘厨	1	29466010	39.92401	116.6393	504
百年义利(天秀路店)	1	29559622	40.020603	116.271974	505
肯德基(后沙峪DT店)	1	29437562	40.107814	116.557182	505
西树泡芙(欧美汇店)	1	29567950	39.979299	116.314657	505
秦记香辣蟹(松榆里店)	1	29579262	39.871586	116.471835	505
MissMaRestaurant&Bar(中国红街店)	1	29590246	39.93319	116.45061	505
刁馋火锅	1	29579806	39.983288	116.433267	505
鸭绿江餐馆	1	29520198	39.813148	116.16635	505
Yomi时尚冰品(搜秀购物广场店)	1	29547966	39.89642	116.41935	505
新疆喀什餐厅	1	29533814	39.939605	116.373453	505
夏记烧烤	1	29484634	40.080983	116.30263	505
江边诱惑巫山烤全鱼(天通苑店)	1	29486502	40.063163	116.417188	505
味多美(通州龙湖物美店)	1	29463746	39.873546	116.634801	505
红虎饺子馆(永旺国际北清路店)	1	29485082	40.095964	116.290021	505
聚龙人参烤羊腿	1	29514070	39.84993	116.439518	505
香港烧腊茶餐厅	1	29574614	39.991859	116.47011	505
汉堡王(北京丰台草桥店)	1	29523698	39.850934	116.358933	506
科力淮扬村(西站店)	1	29562638	39.90243	116.320748	506
Laker's(荣祥广场裕翔路店)	1	29438462	40.062662	116.547527	506
竹叶涮肉坊烧烤(大兴分店)	1	29505210	39.739664	116.355784	506
有家潮汕砂锅粥	1	29487466	40.068798	116.415641	506
人人湘(上地店)	1	29568618	40.04686	116.279715	506
半岛九号创意铁板烧	1	29505762	39.76673	116.33545	506
北京乔波滑雪场	5	5426872	40.199458	116.661368	506
老八旗营酒家	1	29569014	39.997034	116.298697	506
北三南门清真小吃	1	29480162	40.07438	116.43258	506
贵福斋清真饭庄	1	29405250	39.704254	116.083919	506
虾吃虾涮虾火锅(六里桥店)	1	29524330	39.87896	116.31739	506
